action,bfs_agree,bfs_best_actions,difficulty,goal,hit_wall,maze_id,new_bfs_distance,next_pos,old_bfs_distance,pos,progress_type,q_down,q_left,q_rank,q_right,q_up,reward,shortest_len,source,start,step,valid_actions
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",33,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",34,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",35,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",36,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",37,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",38,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",39,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",40,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",41,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",42,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",43,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",44,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",45,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",46,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",47,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",48,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",49,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",50,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",51,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",52,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",53,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",54,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",55,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",56,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",57,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",58,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",59,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",60,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",61,['LEFT']
RIGHT,False,"['DOWN', 'LEFT']",hard,"(0, 7)",False,random_hard_4,19,"(6, 6)",18,"(6, 5)",regress,56.13612747192383,55.788665771484375,"[('RIGHT', 56.708553314208984), ('UP', 56.1505241394043), ('DOWN', 56.13612747192383), ('LEFT', 55.788665771484375)]",56.708553314208984,56.1505241394043,-0.01,18,random,"(6, 5)",62,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,['LEFT'],hard,"(0, 7)",False,random_hard_4,18,"(6, 5)",19,"(6, 6)",progress,45.3158073425293,54.565956115722656,"[('LEFT', 54.565956115722656), ('UP', 46.86947250366211), ('RIGHT', 45.360748291015625), ('DOWN', 45.3158073425293)]",45.360748291015625,46.86947250366211,-0.01,18,random,"(6, 5)",63,['LEFT']
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",0,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",1,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",2,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",3,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",4,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",5,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",6,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",7,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",8,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",9,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",10,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",11,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",12,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",13,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",14,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",15,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",16,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",17,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",18,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",19,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",20,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",21,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",22,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",23,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",24,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",25,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",26,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",27,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",28,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",29,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",30,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",31,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",32,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",33,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",34,['DOWN']
UP,False,['DOWN'],hard,"(1, 7)",False,random_hard_5,18,"(4, 4)",17,"(5, 4)",regress,56.976749420166016,51.32182312011719,"[('UP', 60.275413513183594), ('RIGHT', 59.31482696533203), ('DOWN', 56.976749420166016), ('LEFT', 51.32182312011719)]",59.31482696533203,60.275413513183594,-0.01,18,random,"(4, 4)",35,"['UP', 'DOWN', 'RIGHT']"
DOWN,True,['DOWN'],hard,"(1, 7)",False,random_hard_5,17,"(5, 4)",18,"(4, 4)",progress,59.1417350769043,53.69561004638672,"[('DOWN', 59.1417350769043), ('LEFT', 53.69561004638672), ('UP', 50.361122131347656), ('RIGHT', 48.29901885986328)]",48.29901885986328,50.361122131347656,-0.01,18,random,"(4, 4)",36,['DOWN']
